ID,%,Título,Estado,Departamento,Estrutura,Marcadores,Data Inicial,Data Final,Parecer Final
68074,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Desenvolvimento Regional - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Desenvolvimento Regional - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68076,0.5,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Educação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Educação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68081,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Engenharia Ambiental - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Engenharia Ambiental - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68128,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Ensino em Ciência e Saúde - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Ensino em Ciência e Saúde - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68136,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Filosofia - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação Profissional em Filosofia- PROFILO (Mestrado) - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68121,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Gestão de Políticas Públicas - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Gestão de Políticas Públicas - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68141,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Matemática (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Matemática - Arraias (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68086,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Matemática - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Matemática - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68096,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Prestação Jurisdicional em Direitos Humanos - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Prestação Jurisdicional em Direitos Humanos - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68166,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Produção Vegetal - Gurupi (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Produção Vegetal - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68146,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação em Propriedade Intelectual e Transferência de Tecnologia para Inovação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Propriedade Intelectual e Transferência de Tecnologia para Inovação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68181,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-graduação em Química - Gurupi (UA),pat_aprovado,Coordenação do Curso de Mestrado em Química - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68091,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-Graduação Governança e Transformação Digital - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação Governança e Transformação Digital - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68135,0.5,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Pós-graduação Profissional em Educação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-graduação Profissional em Educação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
59980,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Psicologia - Miracema (UA),pat_aprovado,Coordenação do Curso de Psicologia - Miracema (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
59925,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Serviço Social - Miracema (UA),pat_aprovado,Coordenação do Curso de Serviço Social - Miracema (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
75872,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Tecnologia em Agroindústria - Gurupi,pat_aprovado,Coordenação do Curso de Tecnologia em Agroindústria - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
60005,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Curso de Turismo Patrimonial e Socioambiental - Arraias (UA),pat_aprovado,Coordenação do Curso de Turismo Patrimonial e Socioambiental - Arraias (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68101,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Doutorado em Biodiversidade e Biotecnologia - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-graduação em Biotecnologia e Biodiversidade - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
68111,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Coordenação do Programa de Pós-graduação em Geografia - Porto Nacional (UA),pat_aprovado,Coordenação do Programa de Pós-graduação em Geografia - Porto Nacional (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49720,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49715,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Pró-Reitoria de Graduação - PROGRAD (UG),pat_aprovado,Pró-Reitoria de Graduação - PROGRAD (UG),,,2026,2030,
49725,0,U 2.1.8.11 - Integrar a sustentabilidade e a responsabilidade socioambiental aos projetos pedagógicos e às matrizes curriculares | Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),pat_aprovado,Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),,,2026,2030,
49755,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Campus Universitário de Arraias - CUAR (UG)",pat_aprovado,Campus Universitário de Arraias - CUAR (UG),,,2026,2030,
49745,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Campus Universitário de Gurupi - CAUG (UG)",pat_aprovado,Campus Universitário de Gurupi - CAUG (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49760,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Campus Universitário de Miracema - CAUM (UG)",pat_aprovado,Campus Universitário de Miracema - CAUM (UG),,,2026,2030,
49740,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Campus Universitário de Palmas - CUP (UG)",pat_aprovado,Campus Universitário de Palmas - CUP (UG),,,2026,2030,
49750,0.4,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Campus Universitário de Porto Nacional - CPN (UG)",pat_aprovado,Campus Universitário de Porto Nacional - CPN (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49730,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Prefeitura Universitária (UG)",pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49735,0,"U 2.1.8.12 - Promover espaços de integração socioambiental, revitalizando ambientes comuns com foco em paisagismo e conforto térmico | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49765,0,"U 2.1.8.13 - Promover o estudo da viabilidade de migração da frota para veículos elétricos, com foco na redução de emissão de gases de efeito estufa | Pró-Reitoria de Administração e Finanças - PROAD (UG)",pat_aprovado,Pró-Reitoria de Administração e Finanças - PROAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) Plano de Governo,2026,2030,
49770,0,"U 2.1.8.13 - Promover o estudo da viabilidade de migração da frota para veículos elétricos, com foco na redução de emissão de gases de efeito estufa | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,1) Plano de Governo,2026,2030,
49775,0,U 2.1.8.14 - Promover trilhas de aprendizagem para gestores e servidores sobre práticas sustentáveis | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,1) AUDIN,2026,2030,
49780,0,U 2.1.8.14 - Promover trilhas de aprendizagem para gestores e servidores sobre práticas sustentáveis | Pró-Reitoria de Gestão e Desenvolvimento de Pessoas - PROGEDEP (UG),pat_aprovado,Pró-Reitoria de Gestão e Desenvolvimento de Pessoas - PROGEDEP (UG),,1) AUDIN,2026,2030,
49785,0.4,U 2.1.8.14 - Promover trilhas de aprendizagem para gestores e servidores sobre práticas sustentáveis | Pró-Reitoria de Graduação - PROGRAD (UG),pat_aprovado,Pró-Reitoria de Graduação - PROGRAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
49790,0,U 2.1.8.15 - Promover a ampla divulgação do Plano de Gestão de Logística Sustentável (PLS) | Prefeitura Universitária (UG),pat_aprovado,Prefeitura Universitária (UG),,1) AUDIN,2026,2030,
49795,0,U 2.1.8.15 - Promover a ampla divulgação do Plano de Gestão de Logística Sustentável (PLS) | Pró-Reitoria de Administração e Finanças - PROAD (UG),pat_aprovado,Pró-Reitoria de Administração e Finanças - PROAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
49800,0,U 2.1.8.16 - Monitorar sistematicamente os resultados do Plano de Gestão de Logística Sustentável (PLS) | Prefeitura Universitária (UG),pat_aprovado,Prefeitura Universitária (UG),,1) AUDIN,2026,2030,
49805,0,U 2.1.8.16 - Monitorar sistematicamente os resultados do Plano de Gestão de Logística Sustentável (PLS) | Pró-Reitoria de Administração e Finanças - PROAD (UG),pat_aprovado,Pró-Reitoria de Administração e Finanças - PROAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
49830,1,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Campus Universitário de Arraias - CUAR (UG),pat_aprovado,Campus Universitário de Arraias - CUAR (UG),,,2026,2030,
49820,0,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Campus Universitário de Gurupi - CAUG (UG),pat_aprovado,Campus Universitário de Gurupi - CAUG (UG),,,2026,2030,
49835,0,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Campus Universitário de Miracema - CAUM (UG),pat_aprovado,Campus Universitário de Miracema - CAUM (UG),,,2026,2030,
49815,0,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Campus Universitário de Palmas - CUP (UG),pat_aprovado,Campus Universitário de Palmas - CUP (UG),,,2026,2030,
49825,0.4,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Campus Universitário de Porto Nacional - CPN (UG),pat_aprovado,Campus Universitário de Porto Nacional - CPN (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49810,0,U 2.1.8.17 - Gerenciar o correto descarte de resíduos químicos e biológicos | Prefeitura Universitária (UG),pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49570,0.2,U 2.1.8.2 - Consolidar o papel institucional da Universidade na promoção do desenvolvimento socioambiental do estado e da Amazônia Legal | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
49575,0,U 2.1.8.2 - Consolidar o papel institucional da Universidade na promoção do desenvolvimento socioambiental do estado e da Amazônia Legal | Superintendência de Comunicação - SUCOM (UG),pat_aprovado,Superintendência de Comunicação - SUCOM (UG),,1) CPA,2026,2030,
49580,0.3,U 2.1.8.2 - Consolidar o papel institucional da Universidade na promoção do desenvolvimento socioambiental do estado e da Amazônia Legal | Superintendência de Empreendedorismo e Ambientes de Inovação - INOVATO (UG),pat_aprovado,Superintendência de Empreendedorismo e Ambientes de Inovação - INOVATO (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
49585,0,"U 2.1.8.3 - Fortalecer a governança ambiental institucional, assegurando o licenciamento ambiental e a regularização de alvarás em conformidade com a legislação vigente | Prefeitura Universitária (UG)",pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49590,0,"U 2.1.8.3 - Fortalecer a governança ambiental institucional, assegurando o licenciamento ambiental e a regularização de alvarás em conformidade com a legislação vigente | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49605,0.25,"U 2.1.8.4 - Fortalecer ações institucionais de proteção e bem-estar animal, com articulação entre a Universidade, ONGs e o poder público | Diretoria de Rádio e TV (UG)",pat_aprovado,Diretoria de Rádio e TV (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49595,0,"U 2.1.8.4 - Fortalecer ações institucionais de proteção e bem-estar animal, com articulação entre a Universidade, ONGs e o poder público | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49600,0,"U 2.1.8.4 - Fortalecer ações institucionais de proteção e bem-estar animal, com articulação entre a Universidade, ONGs e o poder público | Superintendência de Comunicação - SUCOM (UG)",pat_aprovado,Superintendência de Comunicação - SUCOM (UG),,,2026,2030,
49635,0,"U 2.1.8.5 - Implantar a Política Socioambiental Institucional integrada aos planos estratégicos da UFT, alinhada à agenda A3P e Objetivos de Desenvolvimento Sustentável | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,1) AUDIN,2026,2030,
49645,0,"U 2.1.8.6 - Implantar Programa de Gestão de Resíduos nos câmpus, garantindo coleta seletiva, descarte adequado e campanhas educativas sobre sustentabilidade | Prefeitura Universitária (UG)",pat_aprovado,Prefeitura Universitária (UG),,1) AUDIN,2026,2030,
49640,0,"U 2.1.8.6 - Implantar Programa de Gestão de Resíduos nos câmpus, garantindo coleta seletiva, descarte adequado e campanhas educativas sobre sustentabilidade | Pró-Reitoria de Administração e Finanças - PROAD (UG)",pat_aprovado,Pró-Reitoria de Administração e Finanças - PROAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
49650,0,"U 2.1.8.6 - Implantar Programa de Gestão de Resíduos nos câmpus, garantindo coleta seletiva, descarte adequado e campanhas educativas sobre sustentabilidade | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,1) AUDIN,2026,2030,
49660,0,"U 2.1.8.7 - Implementar Programa de Eficiência Energética e Hídrica nos câmpus, com reuso de água, energia solar, metas de autossuficiência e áreas de biodiversidade | Prefeitura Universitária (UG)",pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49655,0,"U 2.1.8.7 - Implementar Programa de Eficiência Energética e Hídrica nos câmpus, com reuso de água, energia solar, metas de autossuficiência e áreas de biodiversidade | Pró-Reitoria de Administração e Finanças - PROAD (UG)",pat_aprovado,Pró-Reitoria de Administração e Finanças - PROAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49665,0,"U 2.1.8.7 - Implementar Programa de Eficiência Energética e Hídrica nos câmpus, com reuso de água, energia solar, metas de autossuficiência e áreas de biodiversidade | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49670,0,"U 2.1.8.8 - Institucionalizar a governança socioambiental da Universidade, vinculada à Reitoria, com estrutura descentralizada nos câmpus e alocação de recursos específicos | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG)",pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49675,0,U 2.1.8.9 - Institucionalizar o planejamento da regularização ambiental da Universidade | Prefeitura Universitária (UG),pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49680,0,U 2.1.8.9 - Institucionalizar o planejamento da regularização ambiental da Universidade | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),,,2026,2030,
49840,0.5,"U 2.1.9.1 - Aprimorar os mecanismos institucionais de planejamento, gestão e avaliação da extensão, criando Plataforma de Mapeamento de Demandas Sociais, incorporando Observatório de Determinantes Sociais Extensão | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
56958,0,"U 2.1.9.1 - Aprimorar os mecanismos institucionais de planejamento, gestão e avaliação da extensão, criando Plataforma de Mapeamento de Demandas Sociais, incorporando Observatório de Determinantes Sociais Extensão | Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG)",pat_aprovado,Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG),,,2026,2030,
49950,0,U 2.1.9.10 - Implementar programas de residência profissional interdisciplinar articulados ao desenvolvimento regional e às demandas territoriais de biosustentabilidade | Pró-Reitoria de Extensão - PROEX (UG),pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
49955,0,U 2.1.9.10 - Implementar programas de residência profissional interdisciplinar articulados ao desenvolvimento regional e às demandas territoriais de biosustentabilidade | Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),pat_aprovado,Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),,,2026,2030,
49970,0,"U 2.1.9.11 - Institucionalizar a Política de Cultura, Arte, Esporte e Bem Viver da UFT, promovendo espaços permanentes de valorização da diversidade com a construção do Centro Cultural | Prefeitura Universitária (UG)",pat_aprovado,Prefeitura Universitária (UG),,,2026,2030,
49965,0,"U 2.1.9.11 - Institucionalizar a Política de Cultura, Arte, Esporte e Bem Viver da UFT, promovendo espaços permanentes de valorização da diversidade com a construção do Centro Cultural | Pró-Reitoria de Assistência Estudantil - PROEST (UG)",pat_aprovado,Pró-Reitoria de Assistência Estudantil - PROEST (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49960,0,"U 2.1.9.11 - Institucionalizar a Política de Cultura, Arte, Esporte e Bem Viver da UFT, promovendo espaços permanentes de valorização da diversidade com a construção do Centro Cultural | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
50000,0,U 2.1.9.12 - Institucionalizar programas estruturantes de ações de extensão que contribuam para o desenvolvimento local e regional | Pró-Reitoria de Extensão - PROEX (UG),pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
50010,1,U 2.1.9.13 - Realizar os Jogos Indígenas no campus promovendo a integração entre os povos e o intercâmbio com a comunidade acadêmica | Pró-Reitoria de Extensão - PROEX (UG),pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49870,0,"U 2.1.9.2 - Consolidar a política de inovação social e tecnológica da Instituição, com rede de incubadoras, aceleradoras e fomento a startups, projetos e tecnologias sociais | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
49875,0.3,"U 2.1.9.2 - Consolidar a política de inovação social e tecnológica da Instituição, com rede de incubadoras, aceleradoras e fomento a startups, projetos e tecnologias sociais | Superintendência de Empreendedorismo e Ambientes de Inovação - INOVATO (UG)",pat_aprovado,Superintendência de Empreendedorismo e Ambientes de Inovação - INOVATO (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49880,0,U 2.1.9.3 - Desenvolver estratégias de captação de recursos visando financiar programas de apoio e acolhimento infantil garantindo a permanência de estudantes em situação de vulnerabilidade socioeconômica | Pró-Reitoria de Extensão - PROEX (UG),pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
49885,0.45,"U 2.1.9.4 - Desenvolver o Observatório Acadêmico de Responsabilidade Social e Diversidade, com foco na produção, sistematização de dados sobre ações formativas, pesquisas aplicadas e impactos sociais dos cursos da Instituição | Pró-Reitoria de Graduação - PROGRAD (UG)",pat_aprovado,Pró-Reitoria de Graduação - PROGRAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49890,0,U 2.1.9.5 - Desenvolver projeto de redes de apoio e parcerias melhorando o transporte estudantil nos câmpus | Pró-Reitoria de Assistência Estudantil - PROEST (UG),pat_aprovado,Pró-Reitoria de Assistência Estudantil - PROEST (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49895,0,"U 2.1.9.6 - Desenvolver projetos colaborativos com comunidades visando a conservação ambiental, o uso sustentável de recursos naturais e a preservação do patrimônio cultural | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
49905,0,"U 2.1.9.7 - Efetivar a Política Esportiva Universitária, ampliando o acesso da comunidade a atividades esportivas e de convivência | Pró-Reitoria de Assistência Estudantil - PROEST (UG)",pat_aprovado,Pró-Reitoria de Assistência Estudantil - PROEST (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49900,0.4,"U 2.1.9.7 - Efetivar a Política Esportiva Universitária, ampliando o acesso da comunidade a atividades esportivas e de convivência | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
49935,0,"U 2.1.9.8 - Estimular projetos de inovação social e tecnológica voltados às comunidades tradicionais, garantindo fomento e proteção de direitos autorais e saberes comunitários | Pró-Reitoria de Extensão - PROEX (UG)",pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
49940,0,U 2.1.9.9 - Fomentar ações de engajamento e conscientização sobre a sustentabilidade social | Pró-Reitoria de Assistência Estudantil - PROEST (UG),pat_aprovado,Pró-Reitoria de Assistência Estudantil - PROEST (UG),,,2026,2030,
49945,0,U 2.1.9.9 - Fomentar ações de engajamento e conscientização sobre a sustentabilidade social | Pró-Reitoria de Extensão - PROEX (UG),pat_aprovado,Pró-Reitoria de Extensão - PROEX (UG),,,2026,2030,
50260,0,"U 3.1.1.1 - Implementar ações de permanência e êxito Acadêmico, proporcionando a redução da evasão e a retenção | Coordenação de Curso de Educação Física - Miracema (UA)",pat_aprovado,Coordenação de Curso de Educação Física - Miracema (UA),,1) AUDIN,2026,2030,
50255,0,"U 3.1.1.1 - Implementar ações de permanência e êxito Acadêmico, proporcionando a redução da evasão e a retenção | Coordenação de Curso de Relações Internacionais - Porto Nacional (UA)",pat_aprovado,Coordenação de Curso de Relações Internacionais - Porto Nacional (UA),,1) AUDIN,2026,2030,
50125,0,"U 3.1.1.1 - Implementar ações de permanência e êxito Acadêmico, proporcionando a redução da evasão e a retenção | Coordenação do Curso de Administração - Palmas (UA)",pat_aprovado,Coordenação do Curso de Administração - Palmas (UA),,1) AUDIN,2026,2030,
50130,0,"U 3.1.1.1 - Implementar ações de permanência e êxito Acadêmico, proporcionando a redução da evasão e a retenção | Coordenação do Curso de Arquitetura e Urbanismo - Palmas (UA)",pat_aprovado,Coordenação do Curso de Arquitetura e Urbanismo - Palmas (UA),,1) AUDIN,2026,2030,
